PROP_ID,FLOOR_NUM
I70256078,3
I70255670,5
C70255650,3
N69100418,6
P70254948,6
W70254588,1
S70254066,2
W70253592,3
H70253406,2
Z70253380,4
T70253300,15
A70253230,10
C70253138,2
P70251404,G
Z70250838,L
A70249692,12
W70244842,7
G70244824,11
D70240776,2
S70240548,2
Z70239254,24
C70238530,29
R70235214,8
C70030186,1
Y70221922,4
R70221760,4
A70221630,15
W70221444,
H70221112,4
Z70220494,
J70220274,
A70220098,1
O70219584,
U70219488,
M70219330,
N70218948,
P70218738,
G70218466,
J70217960,
T70217324,4
W70216178,8
Y70212870,
V70212574,
H70212324,
G70212102,G
X70211852,4
D70211594,
I70210616,16
P70210478,15
A70210280,15
E70210112,1
S70209868,1
N70208480,5
N70204982,
R70204930,
I70204846,
N70204522,4
V70198222,
E70197330,
G70192312,11
T70180770,2
Y70180146,G
Z70176460,1
E70171584,1
X70171002,3
G70168234,1
G70166592,3
G70160088,4
G70159758,5
A70159454,
Q70141142,7
W70133160,3
B70130580,15
D70123964,3
Z69966062,1
O70104286,22
W70075134,15
R70072636,
V70072006,10
U70070798,18
D70070736,20
K70070646,17
J70070558,18
J70069498,38
O70065792,
Y70061370,
X70058884,5
P70048102,1
P70006890,14
D70033214,7
N70024878,G
Z70024696,11
C69998050,
E69996488,4
I69994600,
B69994176,
O69993006,2
H69991526,3
N69984512,8
U69981070,9
I69978692,11
K69975894,1
B69975492,
W69974560,9
J69973460,1
X69965040,1
T69961158,1
O69961020,3
N69960650,3
N69960380,3
J69959446,9
Z69948190,4
D69946846,3
F69944354,3
H69941274,2
G69925056,5
M69924916,5
J69923944,20
P69915658,4
I69914786,16
D69900962,5
E69899378,
I69871762,18
W69861726,
E69861714,
I69861664,
N69806570,3
B69803496,G
G69571928,3
B69684448,6
E69655156,2
Q69621166,3
A69620014,14
M69609470,5
X69609318,24
J69587776,7
X69104118,3
P68715358,11
X54395338,1
I53639366,1
V50446696,1
P50898102,1
N54222710,1
Z41762363,1
E41762519,1
O56148890,1
O52846130,1
T53963426,1
E53661424,1
I49915950,1
Y53314794,1
P48714755,1
K48380009,1
O50446040,1
H48380201,1
A52405600,1
F59370786,1
M59371194,1
Q60955812,1
Q51024182,1
K49455873,
P60217054,1
J58188178,1
T53721636,1
U70595928,21
S69284934,8
R70401170,16
U70314180,15
V70872906,4
L70796852,
X70784088,6
J70767672,12
B70753006,5
B70708356,7
Y70618440,4
V70614488,7
J70614296,8
P70355498,5
Z69849816,14
O71005760,2
C71005624,1
J70992398,3
G70991342,3
U70991982,1
Q70992956,G
O70992750,2
V70987306,
X70986332,3
I70972112,8
L70967524,2
H70951702,G
A70951544,
Y70940360,
X70931662,2
S69805186,2
Q70925544,1
H70921972,2
N70919304,3
X70915018,
L70911836,
W70911322,
X70910984,
U70910812,
T70899772,6
K70897654,7
O70897200,1
O70895210,1
K70893886,3
G70891374,G
B70854108,2
X70853858,3
G70850656,1
D70849746,1
Z70843702,G
L70747940,2
Z70740968,2
L70726994,3
X70712202,4
L70701902,1
U70701478,3
J70636508,2
E70590516,3
V70582272,G
Y70546780,5
L70525910,G
E70525574,1
A70515048,3
F70499652,1
R70484372,3
B70483870,19
H69981056,6
B70478674,2
C70478230,10
T69127280,G
G70441262,10
C70318266,9
C70223764,9
W70429146,5
F69126588,G
A68321114,6
X69122618,
C70339008,2
F70337278,12
S70300730,3
K70299122,16
S70298860,18
K70298652,8
X68363828,12
R69122818,
T70196358,2
M70252352,3
W70251276,24
N70238086,1
L70234692,G
Y70236578,2
K70235534,2
O70235144,G
K70234032,
E70086998,3
M70214350,19
S70223562,15
D70096454,8
W69977724,1
L70085228,2
W69973126,1
Z69978096,4
E67034936,2
X66590808,2
M70039982,6
Z70039746,3
F70012232,G
V70010644,1
Q70007476,6
Z69994312,6
I69993972,15
U69993806,4
N69980932,5
M69976756,2
V69965016,9
E69958436,1
K69958722,7
B69958204,4
Z69933496,9
P67659708,
S69894700,5
F71023424,2
O71023212,3
X71022146,3
W71019540,3
J70935178,3
T70933516,26
D70911234,G
S70814018,2
O70805676,1
X69061546,3
M69574820,2
O69575342,2
O69576504,2
A69472358,
P70495808,3
J70344440,2
S70344250,
H70229936,4
N70212944,4
O68897832,2
X70174252,
E70117570,2
J70117304,2
S70116566,2
Z68797484,2
A69259204,9
O69249546,14
B69249236,4
U69248228,14
S66213056,
H63542492,
B71021026,G
J61067084,4
V70882352,3
A70866514,2
I70859838,1
C70836996,3
O70836124,2
T70832058,1
Z70824490,4
B70795002,
E70794950,2
L70770826,1
J70697068,5
E70691538,1
K70635308,4
I70630206,3
X70530374,2
D70512926,3
S70478800,
J70039618,
X69963388,3
G69035288,27
K68893930,6
I65295218,2
F65384266,10
E65291096,10
Q69197666,18
U65291562,35
V65291338,15
U69601646,
T69706156,4
N69293250,4
A69042058,2
X68937210,G
X68935972,1
R68935246,2
S68835178,1
L68938020,G
B68811114,G
S69181150,1
B68893432,1
E68855010,1
R68732318,G
U68935532,2
Q68855096,1
K68733620,G
S66880870,4
C68955984,20
O68956154,14
N68956804,28
A69734124,3
H70422808,16
I70042482,4
P70427182,9
V70423186,12
I70422968,10
W70422638,16
P70284944,18
E68262248,
M68262104,
G68264052,
Q70050186,16
L70284696,15
U70284142,7
J70283824,27
J70265224,10
T70042978,9
M62260228,2
I70200164,
W65102602,
D70126780,11
R70117796,10
W70117738,4
N70117674,3
I70117618,8
S70041472,1
M69976672,10
K70049578,7
C70048448,12
M70048306,15
C70048122,11
X70047716,6
U70043824,17
B70047570,12
A70043684,9
Y70043228,5
V70046820,18
Z70046496,15
R70045082,15
Q70044538,16
X70042332,12
C69978732,2
H69978572,2
H69848302,16
F69125772,10
O69124878,12
J61395864,7
I70950560,
S70949002,
G69510522,
F69592186,
T69509396,
Z70930360,
F70858928,18
Z70854562,20
S68463728,4
K70771258,
S70731886,1
E70730934,2
Q69102728,2
X70709554,2
C70708576,11
H70707094,9
S70703408,1
R70705602,4
P70705076,3
W70704918,2
V70700902,
J69273618,14
A70619668,6
Y70619474,9
C70619334,15
G70209494,8
H70597728,15
A70597588,12
M70597334,10
U66538356,8
T69450620,10
V70585402,
G70576660,
W70576108,
A70214776,1
U70213550,3
J70213268,1
Y70160370,19
Z70089148,3
W70068338,15
U70067818,15
B70066954,2
K69956704,2
O69996360,11
T70064750,8
P68341266,7
M69727842,1
J70647454,
G69290510,
L70549036,10
V70548946,9
K70548768,7
F70070564,1
O70968322,6
B70967364,
D70302124,10
X70499600,2
F70480610,8
B70685358,11
O70682068,15
C70499350,G
S70499246,9
R70608788,18
U70480872,7
U70514002,16
A70497116,11
Q70098380,13
L70482308,3
L70517568,16
M70499792,3
Q70499052,3
B70498842,6
C70480354,3
S70484882,14
Y70484734,18
K70484540,1
Z70431490,G
J70411354,14
C70341024,G
O70098456,4
R69655440,12
D69655388,9
B69655158,9
R69655476,3
W69654942,10
J70824026,3
A64025662,15
W64031102,9
J42925523,2
J70704552,2
D70549342,2
A70549470,3
K70406838,11
M70463998,
U70463880,
Q70463762,
V70457320,3
X70457236,2
C70457120,2
L70456872,G
A70456632,
U70456552,
P70407162,
Z70406970,
Q70365144,3
N70364630,3
Y70364514,3
E70363782,3
Y70363628,1
D70363290,10
H70361180,10
R70360794,4
K39994759,5
L43236671,2
N41855851,3
Y70021990,14
K69732128,14
R69999344,6
B42925921,18
A49165119,18
V40097707,5
J43972861,8
D64172396,7
O64172318,8
M44466841,8
N44144889,2
W64172668,2
Q41321693,17
D69974910,15
Q69971174,11
L68213468,
W68213278,
E68260032,
P68250388,
A68250220,
I68248972,
O68247438,
B68246684,
Y68246416,
X68246340,
N68246224,
A68246124,
E68246042,
D68245866,
X68235326,
D68234438,
S68231770,
Y68231706,
T68231586,
Z68231312,
G68231088,
J66337534,
G69844062,5
F69843762,3
X47296537,1
K70387382,9
X47637865,10
X70387614,8
I47080395,10
C47079671,5
Q62482362,2
W62482462,3
Z70651050,8
A70650930,5
N70650786,3
O49625604,6
G70629618,3
O64562542,4
C64563838,4
M64718208,8
V64715410,6
J64720846,5
Y64721414,8
X70439276,
I70438348,
L70437804,
G64721654,5
C64640776,6
B64639800,8
I44119375,1
D66589794,
L52324982,
H44856261,
E43245475,
F65806622,
N67060892,
M49015955,
R63431670,
D48128379,
I62779784,
V66403672,
W62781378,
X51099516,
J63726366,
P63075246,
F63422890,
D63428562,
H63422794,
O67821960,
Z67821996,
R67821836,
I67822180,G
O67823350,
C68452842,
X68453064,
T68453704,
T62798216,7
L62798130,8
M64533948,8
R64540526,6
X69028860,3
M69029100,5
L69029544,3
P70211230,2
X41794795,G
A49687884,4
Y44982255,25
N47080143,6
C47296895,5
Z65570862,14
B63019592,4
Y63019268,22
M63019034,18
F68858110,3
L66538888,
D66538428,
Q67530664,6
P69865826,
Y49801040,1
L49850176,1
K49915938,1
V50898884,1
P53721828,1
J55512722,1
Z54395592,1
Q53503260,2
M53199612,1
Z53199950,1
K42920889,1
G51337848,2
W68321886,14
F49685670,24
Q43157697,7
A41084547,6
U66590234,15
D66056960,2
G38858525,
B42171081,
A65204570,
B67944164,4
F68908554,1
Z70568822,15
P67869594,3
Z67862266,2
A67873648,2
M67872540,4
U67862070,4
L67861824,4
M67870106,2
S65026608,G
B65832170,1
C65026416,G
A70870822,17
J70869784,4
W70869642,7
Y70864876,2
W70832516,G
J70816992,10
O70798544,8
U70796820,6
I70526912,1
R70479596,1
K70479312,2
C70526266,3
G70547572,G
W70528832,7
R70515244,
I66995988,2
Y70913164,10
J70653282,7
R70653246,12
I70977854,1
V70977042,1
D70976192,1
O70975676,7
Q70975488,5
E70953118,1
R70629136,8
E70951618,2
K70638414,8
I70638354,8
Q70650772,14
P70650556,8
B70632198,13
L70632148,13
A70631944,11
T70932434,1
X70932124,12
R70779162,11
H70926302,1
L70902168,1
A70893060,
X70879776,4
F70832536,14
Z70832366,14
T70832296,11
X70832218,9
F70832128,7
X70832002,10
V70826804,1
I70814014,G
Z70801676,10
Z70801220,5
Y70800670,4
Y70800386,6
A70799320,5
F70785014,14
X70784980,10
G70771656,18
U70771458,15
U70771372,8
G70771278,13
B70717458,17
W70716478,27
P70716360,12
U70716304,11
O70631720,10
O70627654,10
R70650504,4
R70627040,8
O70627528,6
O70631654,7
I70701014,2
O70701630,2
X70633338,7
M70634022,8
K70628878,G
G70665074,15
E70664912,10
X70664612,7
L70654856,11
A70653386,16
V70653336,6
G70653210,8
X70653194,4
R70653122,15
D70653056,18
B70653002,15
N70651030,10
J70650922,15
P70650888,12
L70650832,11
J70650694,13
P70650670,12
W70650642,14
T70650612,14
Y70650448,11
G70650140,14
E70649500,12
E70649116,11
S70649014,14
C70648808,11
P70648398,11
B70648258,10
L70647788,11
R70647708,8
T70647592,9
F70647378,13
C70647162,11
G70647106,12
Z70647068,7
Q70647016,4
I70646966,10
M70646902,14
Q70646190,15
W70646144,8
Q70646006,4
I70645956,11
C70645832,5
B70645786,8
T70645756,9
S70645694,8
Q70638342,8
Z70638278,9
F70637992,9
Z70637846,13
A70636932,16
U70636252,11
O70636192,11
J70635638,12
K70635118,10
I70633252,6
S70633034,11
B70631796,10
T70630628,8
J70629852,7
X70629776,10
E70629712,11
E70629550,11
V70628512,4
X70628156,7
B70628044,7
P70627454,11
X70627366,8
U70627270,13
Q70627118,G
S70626922,7
M70626816,11
Q70569704,7
X70606016,7
Z70596976,9
P70559480,10
D70559458,17
D70559218,12
V70559164,14
V70558532,19
H70558390,15
C70558304,18
V70558254,13
R70558042,10
W70557370,
J70557264,
N70557164,
I70556846,
W70556798,
E70556646,
Y70556446,
X70554700,
N70554310,
U70554066,
S70553948,
I70553888,
A70553760,
N70553544,
J70553480,
V70553220,
N70553136,
A70553046,
H70552908,
K70552662,
H70552578,
K70552388,
B70552250,
V70552170,
E70552050,
L70551778,
N70550022,
A70549946,
O70549890,
G70547660,
Q70547586,
Y70547510,
Y70547374,
V70547270,
S70546462,
S69745588,2
X70512098,9
X70353104,
Q70509590,11
P70500486,4
I70213618,5
A70494528,
O70198746,4
P70462180,4
Q70429664,4
U70197688,9
Z70387136,
V70377958,4
R70377864,G
E70378028,G
G70377732,2
B70370158,3
Z70360262,5
U70351186,9
K70330808,4
B70193890,4
L70199342,13
M70191012,11
A70299912,12
I70284162,
Z70194838,6
W70196918,6
R70199078,8
T70275118,10
C70275060,6
X70268272,6
Y70195362,11
C70195534,11
X70196648,5
R70196588,9
W70248170,
Q70132974,5
B70232020,9
U70072512,9
B70218572,4
U70216130,6
V70190146,13
C70190214,10
S70207092,
H70200156,14
T70189732,7
L70190008,14
J70189440,4
V70199834,15
Q70199748,6
C70199674,11
N70199608,12
S70199522,13
E70199422,12
N70199262,7
X70188462,2
S70188532,3
R70188626,4
K70192920,11
M70198142,15
S70197964,9
S70197856,8
Q70196466,20
P70195962,17
L70195888,10
S70195444,4
R70195162,8
Y70195114,6
U70195042,4
S70194746,4
P70194632,6
B70194152,12
D70193944,11
E70193076,5
R70190396,11
X69577774,11
M70173070,1
S70076870,9
U70080620,9
V70154334,
U70103488,5
C70080836,9
Y70080758,14
N70080574,11
L70055380,10
K70066482,14
U70066004,8
G70063132,1
G70045264,8
V70052788,7
I70054872,11
D70050914,
R70050188,
K70049784,
V70049674,
W70049594,
Z70049308,
G70049200,
Q70049084,
A70048932,
Y70048816,
G70048292,
E70048248,
O70048182,
I70048126,
F70048020,
S70047962,
Q70047910,
B70047834,
Z70047684,
W70047636,
P70047462,
U70047398,
C70046970,
Y70046930,
C70046802,
I70046724,
E70046676,
A70046620,
D70046554,
I70046466,
Y70046396,
A70045520,
Z70027546,8
H69993388,5
E69991868,8
K69984592,2
U69975540,5
O69964514,2
W69958982,5
B69955096,
U69954988,1
W69936056,1
C69922374,10
G69920072,2
I69310478,10
F69899452,2
J69899188,1
U69897568,8
J69311940,11
Z69309926,10
J68822756,8
Q66815828,
O66815738,
V66815666,
Q70705222,3
I66133836,
I70733566,2
R70486218,G
Z70990678,18
Z70990516,25
Y70990172,
F70989974,
E70989888,
X70975792,8
S70967352,5
S70964134,16
T70905666,16
G70884502,23
F70884398,7
L70875574,2
L70874850,2
K70874528,2
M69439540,2
X69439776,2
M70869210,2
B70836524,
P70836470,5
R70835850,14
I70804548,8
W70786786,2
J70784766,4
X70784548,12
X70784502,10
O70784358,2
W70735200,14
D66764608,5
V70706142,
W70193862,1
F70688884,22
W70663178,10
J70627464,
Q70622016,16
W70614176,2
T70608048,9
S70593098,1
U70588718,5
J70585454,2
B70585248,2
P70585056,3
F70480534,1
H70537374,21
U70530454,10
C70502654,10
V70502426,1
E70499544,5
S70488408,
N70483674,G
T70469082,9
H67374312,4
V70449910,
L70449310,
S70448974,2
C70448506,2
D70447216,1
W70442992,G
V70442678,1
W70439006,
V70425192,3
I70399860,1
Y70385236,
K70385204,
G70320202,12
J70364726,7
Z70364526,3
O70364212,20
L70364170,11
D70360936,G
E70360588,
A70348064,6
R70344892,12
V70344196,3
J70343958,3
D70337744,10
R70336902,11
H70334432,3
B70333848,3
U70333448,8
N70324190,10
I70322004,2
H70320372,12
J70318612,11
O70318236,18
E70315434,14
O70315326,9
A70314644,11
D70189016,3
J52850570,4
U67724272,
G70310674,3
C70310414,2
J70310184,4
N61924460,7
R58293624,5
Y70308014,17
I70307362,17
Y70283696,1
G70279046,20
P70278980,6
O70277660,7
J70277616,9
N70277574,2
N70269198,2
Q70255624,
D70253460,3
B70237450,
L70233308,1
G70212544,3
V70210308,18
S70210226,1
I70209682,G
Z70209456,16
D69834024,G
M70175106,G
K70201030,22
T70198004,
R70197920,
S70196860,5
H70196130,10
U70195782,9
N70195648,2
H70195326,7
G70195082,G
K70185332,11
K70173346,4
A70173266,2
V70173114,1
Q70172968,G
V70170360,1
D70165348,
N70163982,
B70095602,4
V70160804,
S70160540,
O70159940,
U70159382,
S70159290,
U70157992,
Z70157872,
T70157170,
F70152926,5
B70152826,G
N70152526,16
U70152362,1
D70152156,16
A70152058,G
L70145602,4
J70143310,
G70143232,
A70139212,5
S70139150,3
R70139074,12
M70138966,G
W70138802,
Y70138648,
H70132834,5
G70132752,G
R70132636,2
L70130312,7
H70130214,7
O70130120,2
X70129592,8
K70129502,7
M70129328,11
T70128112,
S70127950,2
O70108126,
G70108076,
Z70107864,14
G70105860,6
D70095684,L
S70094968,
M70088834,1
T70073912,
S67526528,10
K70030874,
D70026964,
O70011782,G
J70008356,1
A69999234,1
K69907678,2
F69907512,8
O69179880,22
J67948890,28
E66013706,
D52075644,
M70914244,B
K70913928,4
N70911806,1
V70911336,3
M70906342,2
D70906230,1
G70906026,3
S70905716,3
O70901712,G
O70900234,
N70833888,5
Y70743870,14
T70709762,
Y65871914,
Y70368226,8
V70337022,2
C70337358,G
V70303936,3
T70298364,3
X67221990,7
W70191448,6
A65974762,
P61458858,
Z69868062,2
Z69731456,9
O69212798,6
G68935580,30
I57944932,
K52462002,14
E58076644,12
Q21691299,11
K39488993,
R56888744,16
S68203828,7
A68201264,G
H69369448,1
T69367852,2
W69367804,1
D68051146,10
D65778002,
U61157232,
R65778340,1
D60981718,
P64825190,2
J69467216,8
L69467112,6
M69477110,8
V69703188,
C69463366,7
Y69365208,7
H66369484,
A67047662,
V67178280,
K64070734,7
Z67172840,19
T69278036,8
Z69275802,4
I68691220,3
N68798108,1
E68795240,3
G68769320,3
E68885192,
G68885354,1
X68885050,1
R67916846,14
M70978336,4
A71017376,18
N71017170,18
I70978828,16
S71007282,2
O70993260,
Y70993014,
R70992946,
C70990058,10
L70967978,8
Z70967852,11
I70967516,29
C69829570,4
M70857828,16
S70738026,6
X70925800,14
D70925786,
R70925068,
R69782118,
B69781742,
M69749870,4
N69749126,
G69744876,4
R69733996,
G69728366,
U69721514,
L69721188,
T69716736,
U69714172,
Z69713530,
N69712796,
T69710184,
T69707398,
I69706330,
H70893390,18
D70680584,1
O70858126,2
N70851198,14
R70834320,10
Y70801410,12
H70769504,15
S70759956,6
O70757536,1
Q70756616,6
W70756508,8
P70752348,6
E68497300,4
L68291474,1
S69545386,3
D69545866,4
T70734316,
P70734258,
K70531454,8
V70706096,G
D66671220,2
E70688430,
K69146628,2
X70665826,
X70573830,12
Q70536226,9
C70620060,11
S70619996,14
K70619906,12
I70616170,5
A70614314,6
W70607612,8
I70607096,10
E70605644,7
F70580634,11
N70580426,10
Z70580400,
D70575320,12
E70575160,18
P70573788,14
S70573294,16
C70570440,2
H70532426,25
F70032690,12
J70511848,6
T70497120,14
E70521920,30
E70504970,18
Y70504878,15
T70504826,10
N70504726,10
U70503812,12
G70481746,
Z70479776,6
R70475750,9
S70475568,7
A70475488,10
X70466138,17
Z70464506,10
J70461828,34
M70461510,12
E70460142,6
F70458932,3
F70456544,9
I70443216,9
Z70443060,10
E70442830,8
B70441186,20
E70441074,26
Q70437728,9
O70378698,22
R70400468,5
V70388536,35
A70388122,8
Q70344742,10
L70344046,9
I70332886,8
B69143988,1
S69143856,3
K69146474,2
G70302878,G
S70301370,11
U70255242,11
E70280540,19
I70274236,
B70274160,1
Z70238924,
B70234348,21
R70233888,14
A70221138,1
H70220292,19
N70219986,5
D70219780,14
T70161790,1
E70152974,11
G70152770,23
R70151438,19
Z70148350,6
D70141932,2
R70100752,G
V70109872,9
N70109564,17
V70102800,
Q70095542,
X70089806,12
T70082936,11
E70075920,10
G70074498,5
T70041444,
R68448450,4
A68449074,1
C68450230,4
G68452806,2
T68452968,2
Q68493512,4
N68496530,4
L68762988,4
J68763156,1
W68776074,4
J68776256,4
A68778184,2
D68448646,4
G70021084,18
U70008594,2
K70002610,9
A70002246,2
H66299578,4
E69984616,16
A69925374,30
S69973384,3
M69962642,9
N69957698,2
W69948276,14
X69946800,18
A69943938,6
V69925314,2
G69927488,1
N69907248,16
M69896680,10
W69896010,
R69895362,
T69884356,8
L69847866,8
C69830486,2
F69763308,12
E69736070,39
I69626466,10
F68290710,4
W68292850,2
Z68363836,2
F68377956,3
V68364438,1
U68378320,1
Q68378958,3
R68381628,4
E68399324,4
J68420276,1
H68420896,4
A68421262,4
U68422504,4
Q69102206,19
N66452560,
G66452054,
V68921300,
L68618510,2
D68528414,
A17063911,
G63005420,2
D53527568,1
G61113724,
V67749648,2
N5171167,
R67728996,
L18083403,
T60173084,
C67130030,4
D62679750,2
G66717958,
K41975471,1
H37173051,2
E38000045,1
Z51554588,1
W53662570,1
A28994647,G
J33391075,
S57017860,
V53441182,2
S59621760,
E71015758,G
E71015608,G
M71015428,G
L71013264,2
D71013102,1
L71012988,1
A71012118,2
X71002946,
M70483896,10
S70994646,2
Z70985220,4
L70974980,26
G70969488,2
T70959150,23
O70959066,3
I70958984,8
S70750098,20
B70943916,2
C70901802,25
J70901296,27
U70898778,5
I70884918,10
P70749058,5
O70749764,7
Z70873860,23
U70860790,
A70859612,
M70681050,
Z70854708,2
C70842916,
B70841798,
Y70839060,
X70838386,
V70837470,
G70837240,
X70837060,
Y70836220,26
Q70833684,3
J70831930,3
R70775460,15
V70775340,7
L70773466,12
P70771412,6
U69482714,12
Y70769348,2
R70762760,
P70762702,
Y70762546,7
F70730964,1
Y70752642,
Q70752304,
F70747066,3
S70648312,11
Q70731088,1
K70717044,2
Q70707096,4
H70705262,G
L70703546,
V70701710,1
G70659214,5
F68513732,8
M70647678,11
R70626648,2
D70615194,5
V70613900,
G70613126,
S70612632,
K70612124,
W70607648,1
S70607274,3
H70606468,
X70590852,1
W70571660,23
J70571090,23
L70569514,2
D70565106,
T70564508,
O70553094,
C70551852,G
P70527674,3
B70517008,
Y70501872,6
O70501446,
A70498976,24
H70498216,5
B70496240,
X70496036,
I69818926,18
W70484998,11
D70484330,12
W70483490,7
V67137182,10
I61769476,14
S69023168,10
O58394334,9
Q70480976,
K70480162,
N70479762,
A70479162,2
M70478850,
X70478034,
Q70477562,3
E70477306,2
D70476834,1
C70476534,
A68042390,1
D70467758,
L70467568,
K70355874,4
U70462486,1
S63351734,
K69290468,
N70438474,8
G70423490,3
P70406044,10
U70361528,1
P70401348,8
W70404076,6
H70403778,6
V70401266,11
S70383488,G
G59782372,2
Q63299186,10
S66780256,
V70365400,3
P70360870,15
N70359816,7
S70326030,6
X70353488,3
O70337036,
O70322244,6
W70323290,25
B70322926,8
B70322452,7
Y70322078,6
X70321820,7
C70320866,2
K70283864,G
K70282494,9
W70282140,2
V70281192,2
S70280976,3
Y70280720,2
T70280406,1
S70280108,G
G70279910,2
H70279578,3
B70279234,1
R70279230,2
X70276492,14
T70274998,10
D70272516,3
Q70272490,3
B70272414,3
R70270468,11
Z70268764,10
L70252066,7
J70251998,6
H70251910,9
O70251808,9
F70251680,9
C70240126,3
N66651058,
X66702452,
N70233424,
H70232900,
B70231642,
A70231288,3
Y70230934,
S70230844,
E70218928,23
N65314686,
G70217468,4
E70207916,4
W70127760,10
A70042136,5
T70197202,7
S70126726,6
C70127586,5
F70173658,6
U70154530,2
W70158776,
V70155168,1
R70156594,6
G70153310,4
B70152344,1
X70126650,9
E70152052,8
I70139642,29
E70134794,
O70134698,
E70134600,
J70134564,1
I70134496,G
F61388038,10
T63201268,10
Q59006722,7
Z63199138,19
H70126464,8
W70124530,5
B69960750,6
C70125534,3
L70108564,7
C70105706,
N70096796,1
A70095130,3
S70090318,5
N70089400,15
S67441828,
E70076848,G
J70076324,2
J70076192,3
G70076024,3
M70075776,2
D70075356,1
A70072774,10
F69986316,5
W69986250,G
H69969460,
D67565776,
M69941368,
Z69935768,
U69536834,4
V56002198,8
E69006960,11
F68796328,
X68517404,
I68038014,4
V68038338,1
D65835408,
G62427286,1
J49293333,
Q62426606,
I63637830,
K62425202,
K64672160,G
W64672256,2
O63682920,G
J64189834,
K65588552,
R65694468,G
T65720082,
I65720432,
H65720640,
Y65721192,3
Q65721600,2
L65613620,3
R70996412,
T70169810,14
A70915930,2
H70915492,17
R70810312,6
Y70746694,10
T70684940,8
C70669272,2
W70169106,7
N70430358,4
E69073258,9
I70336296,9
V70170162,10
T70168908,16
U70169452,6
L70142944,1
A70009682,18
H70010048,10
R70009890,7
W69965940,4
X69965756,11
X69965668,7
E69359440,10
R70930000,G
A70801400,3
B70751326,14
P70195482,19
B70116290,5
G69827050,12
Y69746432,14
N68690424,18
Z64619730,4
D45615637,15
X58352256,19
O62108342,6
V66260854,10
R71013850,
P71011080,G
W71010452,1
M71009270,4
K70837290,10
Q70972026,3
S70971910,7
E70971742,1
Q70971342,9
F70971150,
F70953972,2
Z70931690,1
T70931530,
L70931056,6
V70873544,6
I70855272,2
R70834236,9
U70833846,G
X70830722,14
M62936446,8
I69619950,4
J70780016,1
G70752116,
B70751688,14
L70750724,11
Q70691748,1
Y70688494,
D70668094,22
L70665466,4
L68101428,8
C54210236,5
D61020886,8
S70612502,
B70609822,12
T70609610,
A70600218,G
W70593400,18
J70576476,6
D70575720,10
W70575564,3
V70572674,10
L70572528,8
F70572392,5
D70571926,10
S70569500,6
M70569370,6
B70569266,9
J70569108,4
S70568910,7
T70552658,10
N70552134,4
E70551916,10
N70551616,9
X70551366,5
L70550644,10
X70548916,9
T70548734,6
B70533934,5
G70531170,12
C70531052,6
U70528996,
Z70528090,
D70489580,
H70486894,
C70461446,1
O70460870,12
C70460244,G
Q70460100,9
B70459598,6
Y70439036,G
C70322126,9
Y68954318,5
F70251320,14
Y70241322,6
R70239936,7
C70221664,9
P70221454,15
H70218208,2
G70177308,
F70172544,7
W70159918,7
A70159384,3
D70111038,1
T70110868,1
V70110190,9
E70109964,G
V70094774,8
B67599656,L
U70028844,
I70009030,4
J70002142,1
T69978800,10
H69915058,10
J69910830,
C69894344,11
U69824672,4
B69821458,1
R69823164,1
P69821272,1
B66364602,1
F69307872,8
C67164784,21
G66342394,2
V68529274,
I68823062,
Z68823574,
H68529184,
P68543130,
K69044408,
Y69044476,
S69081998,1
B69082024,1
G69173596,G
Z70255054,1
D68995704,2
M70808290,7
H70851764,1
D70837462,1
A70833602,
T65166380,8
D70769770,
U70705302,6
L68224846,4
J70682452,2
Y70645800,G
U70477964,10
K70477766,G
A70477342,6
U70477164,6
Q70476862,5
M70315536,6
P70314660,15
G70314418,10
Q70314246,5
Q70314030,6
X70283050,3
F70213280,1
J70186280,
O70181988,3
Z70181930,1
S70181880,2
S70181682,4
B70181622,3
Q70181524,2
J70181442,2
M70181312,4
T70181226,3
E70180978,2
Y70180788,1
K70068120,12
R70045480,10
M70045368,11
Q70045006,17
R70010562,1
A69901048,9
U70078380,2
W68934082,15
N69881442,2
L68920566,3
J68986450,2
P69454060,1
D69922392,1
L69954022,1
A70246154,4
M70289888,2
K55802794,
R51853690,
A53952166,
N63643208,
X56884418,
H67022284,1
Z66096608,G
P63775098,2
H67564818,10
V67564734,8
L67564330,10
E67564208,9
O68761602,
Q69984648,9
K67222960,10
N67222852,12
E67222766,10
I69210762,8
P69210156,11
T69291132,G
H70389482,2
T69380320,11
U70933706,7
N70614342,
W69455228,
Y70448840,5
K70267410,
Q70161826,8
A70000172,
O69997398,10
F69978302,
A69917628,
C68677928,3
X71024318,19
H71024212,6
A71005174,5
C70980422,8
V70980260,2
C70975548,18
I70972234,7
C70971414,1
V70971040,G
I70970468,G
B70969982,20
C70969950,3
Q70969802,10
H70967002,22
J70966418,6
M57720174,6
F68450320,4
X60026370,8
R66945608,3
I60546088,6
I70308654,2
X70252898,
S70478900,3
T70206092,
B70525916,4
X70960810,7
U70947746,
L70943728,5
T70942146,
Z70924312,
A65639116,8
W66007250,2
B67686738,7
N61456866,3
P67557390,2
P69707220,3
S61706556,2
T70924190,
I70921750,
C70921432,
M70907618,8
R70907344,8
R70819204,9
O70792766,12
L70818262,6
A70905988,4
K70905694,
P70901836,1
X70898206,
F62874452,5
D64589430,3
W70888646,6
K70888612,6
H70882318,3
B70880126,22
W70877866,5
